id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2025049006,11/12/2014,750000,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056
510002010,6/30/2014,875000,4,1.5,1800,3245,1.5,0,0,4,8,1800,0,1929,0,98103,47.6605,-122.331,1800,4275
3404700080,11/12/2014,476800,3,1.75,1900,43700,1.5,0,0,4,6,1900,0,1919,0,98052,47.7265,-122.136,2070,43995
2807100155,5/15/2014,240000,3,2,1400,6200,1,0,0,3,6,700,700,1948,0,98133,47.7634,-122.34,1410,7564
7011201245,11/7/2014,655000,3,1,1270,3600,1.5,0,0,3,7,1270,0,1906,0,98119,47.6368,-122.37,1710,3600
8731730590,5/13/2015,242150,4,1.75,1490,8544,1,0,0,4,7,1490,0,1970,0,98031,47.3894,-122.166,1180,8372
1250201680,5/7/2015,934550,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240
236400320,7/15/2014,238000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1959,0,98188,47.4339,-122.291,1310,7314
1005000062,8/1/2014,299000,2,1,1040,4600,1,0,0,4,6,1040,0,1950,0,98118,47.5387,-122.277,1390,5897
1257201130,10/1/2014,1020000,4,2.5,2700,4590,2,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329,2080,3570
7888400500,5/8/2015,285000,5,1.5,1840,8050,1.5,0,0,4,7,1840,0,1962,0,98198,47.3668,-122.312,1690,8151
2887700140,7/7/2014,588000,3,2,1860,4777,2,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822
9528105305,1/21/2015,1380000,4,3.5,3130,4500,2,0,0,3,9,2060,1070,2014,0,98103,47.677,-122.33,1500,4500
7278100665,2/4/2015,370000,3,1,1060,7419,1,0,2,4,6,1060,0,1906,0,98177,47.7712,-122.392,2190,5953
5423030300,5/19/2014,525000,4,1.75,2420,7672,1,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085,2370,7699
686450330,9/15/2014,575000,4,2.25,2060,12155,1,0,0,4,8,2060,0,1968,0,98008,47.6378,-122.117,2360,8625
7504001080,3/4/2015,590000,4,2.5,2940,12600,1,0,0,4,8,1850,1090,1974,0,98074,47.6294,-122.062,2030,11770
622049106,12/2/2014,570000,6,2.5,3370,15625,1,0,0,3,8,1770,1600,1964,0,98166,47.4223,-122.343,2790,15681
952000495,4/2/2015,598000,4,2.5,2420,5118,1.5,0,2,5,7,1550,870,1926,0,98126,47.5671,-122.378,1740,5750
808300200,3/19/2015,468000,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,0,98019,47.7245,-121.959,2670,9742
626059335,9/4/2014,527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055
923000120,4/8/2015,515000,3,1.5,2200,7620,1,0,0,4,7,1130,1070,1942,0,98177,47.7263,-122.363,2170,7672
7645900165,10/16/2014,810000,4,1,2150,3588,2,0,3,4,8,1850,300,1926,0,98126,47.5767,-122.378,1950,3588
3630120480,6/2/2014,653000,3,2.5,2290,3475,2,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626
9835800320,8/28/2014,3e+05,4,1.75,2080,8750,1,0,0,4,8,1330,750,1967,0,98032,47.3749,-122.291,1790,8750
868002335,3/4/2015,1430000,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,98177,47.7039,-122.385,2960,10080
2896000510,8/21/2014,490000,4,2.5,2120,7820,1,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605
9528102771,9/4/2014,499000,3,2.5,1610,1728,3,0,0,3,8,1610,0,2000,0,98115,47.6776,-122.318,1540,3090
4036800770,9/17/2014,375000,4,1.5,1770,6650,1,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000
2428100080,10/1/2014,1060000,4,3,2990,6695,2,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600
3025059072,7/25/2014,1750000,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004,47.6295,-122.217,2920,16544
122069107,12/4/2014,427500,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028
1062100075,5/3/2015,455000,2,1,980,5000,1,0,0,4,7,980,0,1950,0,98155,47.7518,-122.279,1600,5965
5700002025,2/18/2015,665000,3,2.25,2580,6000,2,0,0,3,8,1780,800,1925,0,98144,47.5778,-122.289,2300,5995
3905030190,7/11/2014,601000,4,2.5,2090,6906,2,0,0,4,8,2090,0,1992,0,98029,47.5718,-121.996,2090,6370
9828702771,11/13/2014,359950,2,1.5,893,965,2,0,0,3,8,893,0,2007,0,98122,47.6187,-122.301,1340,1436
8946750170,4/21/2015,281000,4,2.25,1677,3600,2,0,0,3,7,1677,0,2012,0,98092,47.32,-122.178,1677,3600
8079050010,5/4/2015,470000,3,2.5,2070,8581,2,0,0,3,8,2070,0,1994,0,98059,47.5101,-122.151,2440,7849
7714000070,2/5/2015,378000,4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650
6154500070,6/26/2014,1050000,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567
6021501320,9/30/2014,450000,2,1,1030,4365,1,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268
4046601420,12/30/2014,340000,3,2,1570,14992,1,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000
8562720390,8/25/2014,1050000,4,4,4320,8709,2,0,0,3,11,3190,1130,2006,0,98027,47.5369,-122.07,4010,8321
726049190,10/2/2014,287500,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
9412400220,7/10/2014,1610000,4,2.75,5470,18200,2,1,4,3,11,3730,1740,1992,0,98118,47.5316,-122.263,3620,15100
3100500065,7/8/2014,970000,5,2.75,3500,5040,2,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040
5100401516,9/25/2014,407000,2,1,740,6380,1,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380
2621750340,10/15/2014,337000,3,2,1690,9087,1,0,0,3,8,1690,0,1997,0,98042,47.3724,-122.108,2090,8100
1442880510,5/30/2014,499431,4,2.75,2620,6019,2,0,0,3,8,2620,0,2013,0,98045,47.484,-121.771,2790,6716
8682261190,1/12/2015,550285,2,1.75,1680,4500,1,0,0,3,8,1680,0,2004,0,98053,47.7132,-122.032,1670,4500
4180400090,6/13/2014,3e+05,4,2.5,2700,10814,1,0,0,4,8,1560,1140,1966,0,98030,47.369,-122.177,2460,6310
8670000060,8/27/2014,535000,4,2.5,2710,12138,1,0,0,3,8,1700,1010,1968,0,98155,47.7657,-122.29,2390,10052
6666800180,1/30/2015,715000,4,2.25,1900,8272,1,0,0,4,9,1460,440,1966,0,98040,47.5803,-122.227,2040,8479
9485930120,10/14/2014,390000,3,2.25,2270,32112,1,0,0,4,8,1740,530,1980,0,98042,47.3451,-122.094,2310,41606
853200040,4/28/2015,2410000,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,98004,47.623,-122.218,5500,20066
7686205370,11/24/2014,260000,4,1.75,1830,5375,1,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500
241900060,6/26/2014,354000,4,2.5,2580,5476,2,0,0,3,8,2580,0,2005,0,98031,47.4042,-122.205,2900,5476
6303401395,2/19/2015,245000,2,1.75,1220,8382,1,0,0,3,6,1220,0,1942,0,98146,47.5033,-122.359,1100,8382
1982200675,5/6/2015,860000,4,2.75,2720,3840,2,0,0,3,8,1790,930,1920,2009,98107,47.6624,-122.361,1360,3880
3226069049,12/8/2014,1240000,4,4.5,5120,41327,2,0,0,3,10,3290,1830,2008,0,98053,47.7009,-122.059,3360,82764
8650000070,8/8/2014,495000,5,2.75,2630,10165,1,0,0,4,8,1690,940,1976,0,98027,47.5196,-122.049,2440,10165
1328340120,2/9/2015,315000,3,2.25,1530,7906,1,0,0,3,7,1150,380,1980,0,98058,47.4418,-122.136,1460,7875
3629700080,1/8/2015,635000,3,3,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2290,1407
8929000230,3/6/2015,550000,3,2.5,2010,2261,2,0,0,3,8,1390,620,2014,0,98029,47.5514,-121.998,1690,1899
1250202324,1/22/2015,610000,4,2.75,2640,8400,1,0,2,3,8,1440,1200,1947,0,98144,47.5882,-122.29,2610,6000
2488200459,5/5/2014,405000,2,3,1410,1240,2,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273
6116500366,4/1/2015,439000,3,1,1530,19007,1,0,0,4,8,1290,240,1949,0,98166,47.4508,-122.352,2090,20962
862000020,2/6/2015,8e+05,6,1,1430,20620,2,0,0,3,7,1430,0,1954,0,98004,47.6255,-122.209,2450,10080
1566100555,5/1/2015,721000,4,2,2280,8339,1,0,0,4,7,1220,1060,1954,0,98115,47.6986,-122.297,1970,8340
1929300305,6/23/2014,1220000,4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,1913,0,98109,47.6424,-122.348,2310,4725
3083000355,12/4/2014,385000,5,2,2020,4000,2,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,1960,4000
7227800110,4/9/2015,315000,6,2,1750,17685,1,0,0,4,5,1750,0,1943,0,98056,47.5096,-122.178,1750,9209
2322069100,4/9/2015,453000,2,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600
7229900885,11/3/2014,313000,3,1,1510,10369,1,0,0,4,7,1010,500,1968,0,98059,47.4808,-122.099,1510,16057
1826049408,4/27/2015,383900,3,1.5,1600,8040,1,0,0,4,7,1050,550,1965,0,98133,47.7471,-122.337,1810,7819
7199320600,5/19/2014,588000,3,2.25,2030,7350,1,0,0,4,7,1190,840,1977,0,98052,47.6939,-122.126,1950,7350
6414100231,10/15/2014,440000,4,1.75,1920,7986,1,0,0,3,7,960,960,1952,0,98125,47.7209,-122.318,1700,7452
3558000130,9/9/2014,350000,3,2.75,2370,4632,2,0,0,3,7,2370,0,2002,0,98038,47.3794,-122.022,2290,5012
7853301400,5/20/2014,625000,4,2.5,3550,8048,2,0,0,3,9,3550,0,2007,0,98065,47.5422,-121.888,3920,7871
5341600030,5/9/2014,255000,2,1,960,28717,1,0,0,4,6,960,0,1984,0,98070,47.3356,-122.502,1860,28717
7129304105,7/29/2014,285000,4,2,1760,5500,1,0,1,3,7,780,980,1925,2004,98118,47.5183,-122.265,1510,5500
9547200530,1/12/2015,780000,6,4,3300,5720,1,0,0,3,8,1960,1340,1963,0,98115,47.676,-122.309,2030,4080
766800090,5/25/2014,195000,3,1.75,1570,8459,1,0,0,3,7,1570,0,1991,0,98022,47.2016,-122.006,1650,8844
2024059111,10/23/2014,820000,3,3,3850,38830,2,0,1,3,10,3850,0,2000,0,98006,47.5535,-122.191,2970,14050
114101426,6/17/2014,375000,3,1.75,1160,22470,1,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999
5130000080,3/11/2015,481000,4,2.5,2480,9869,1,0,0,4,8,1240,1240,1963,0,98028,47.7612,-122.229,2230,10310
4113800330,6/6/2014,570000,3,2.5,2400,6975,2,0,0,3,9,2400,0,1993,0,98056,47.534,-122.179,2640,11172
2344300180,6/19/2014,1030000,3,2.5,2430,10500,2,0,1,3,9,2430,0,1989,0,98004,47.5818,-122.198,3440,12842
8651500710,11/6/2014,608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111
1513800036,5/16/2014,799000,4,3.25,3120,5000,2,0,0,3,9,2370,750,2005,0,98115,47.69,-122.299,2520,6000
3388300590,6/11/2014,535000,5,2.25,2520,49222,2,0,0,4,8,2520,0,1978,0,98027,47.4918,-122.064,2780,55321
6130500120,4/17/2015,428000,3,2.5,1650,2201,3,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965
7454001060,4/8/2015,295000,2,1,670,7952,1,0,0,4,6,670,0,1942,0,98146,47.5124,-122.372,1080,9525
4309710240,7/22/2014,725000,4,2.5,2990,29170,2,0,3,3,9,2990,0,1999,0,98059,47.5146,-122.117,3715,29170
5418500970,8/8/2014,725000,4,2.25,2880,8882,2,0,0,4,8,2480,400,1965,0,98115,47.6999,-122.284,2460,9610
1231001110,7/22/2014,380000,3,1,920,3532,1,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268,1250,4000
7771300035,9/25/2014,328000,4,1,1360,8136,1,0,0,3,7,1360,0,1948,0,98133,47.7366,-122.333,1570,8132
3123039042,12/23/2014,383000,3,1.5,1400,14850,1.5,0,0,4,7,1400,0,1910,0,98070,47.4471,-122.464,1350,14850
3876313040,7/9/2014,468000,4,2.5,2100,8400,1,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610
1321740260,10/15/2014,349900,4,2.75,2530,13474,2,0,0,4,8,2530,0,1994,0,98023,47.289,-122.344,2490,13140
2799800180,3/23/2015,333000,4,2.5,2690,5505,2,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,2690,5505
7683800205,5/19/2014,298450,5,3,2100,9752,1,0,0,3,8,1200,900,2007,0,98003,47.3341,-122.304,1270,10200
7278700070,1/2/2015,660000,3,2.5,2400,6474,1,0,2,3,8,1560,840,1964,0,98177,47.7728,-122.386,2340,10856
9485300190,10/9/2014,3e+05,4,2.5,1910,8058,2,0,0,3,8,1910,0,1992,0,98031,47.3891,-122.172,1910,6500
3812400455,11/4/2014,291000,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366
3426049031,6/17/2014,870000,4,4.25,3010,4887,2,0,3,4,10,1940,1070,1951,1996,98115,47.6933,-122.272,2540,9375
2954400400,11/12/2014,1150000,4,3.25,4740,49091,2,0,0,3,11,4740,0,1990,0,98053,47.6624,-122.071,4800,42387
8103000110,6/3/2014,280000,2,1.5,1480,15641,1,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525
1683500140,12/11/2014,225000,4,2,1750,7245,1,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245
4287400005,7/31/2014,393000,4,2,1450,5456,1,0,0,5,7,1450,0,1951,0,98108,47.5442,-122.297,980,6100
1737100040,10/22/2014,525000,3,1.75,1710,7350,1,0,0,3,8,1280,430,1981,0,98033,47.699,-122.167,2100,7560
6400700389,7/10/2014,875000,5,3,2960,15152,2,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453
7871500280,4/13/2015,975000,4,2.25,2250,3600,2,0,0,4,9,2010,240,1912,1994,98119,47.643,-122.37,1910,3990
6163901261,9/9/2014,395000,4,1,1440,8320,1.5,0,0,3,7,1440,0,1946,0,98155,47.7529,-122.318,1440,9230
1133000144,2/12/2015,614905,3,2.5,2410,7225,2,0,0,3,8,2410,0,1991,0,98125,47.7211,-122.31,1940,8347
1934800162,5/11/2015,386180,2,1.5,960,1829,2,0,0,3,7,960,0,2005,0,98122,47.6032,-122.308,1470,1829
1865000110,9/29/2014,365000,4,2.5,2540,6688,2,0,0,3,9,2540,0,2002,0,98092,47.3314,-122.18,2810,6776
1926059027,1/9/2015,803000,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400
6730700385,10/22/2014,205000,3,0.75,770,7000,1,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500
3205400290,4/6/2015,420200,3,1.75,1320,7280,1,0,0,3,7,1320,0,1968,0,98034,47.7229,-122.18,1370,7800
6450304260,7/22/2014,294000,2,1,850,5250,1,0,0,4,7,850,0,1950,0,98133,47.731,-122.342,1440,5250
1898600100,11/24/2014,218250,3,1.5,1080,9774,1,0,0,3,7,1080,0,1968,0,98023,47.3155,-122.401,1190,9611
5706500140,8/18/2014,205500,2,1,900,6400,1,0,0,5,6,900,0,1938,0,98022,47.2113,-121.992,1320,6400
5215200010,6/26/2014,663000,3,2.5,2480,37843,1.5,1,3,4,8,2480,0,1974,0,98070,47.4003,-122.422,2350,42122
1615900020,3/20/2015,325000,6,2,2780,13950,2.5,0,0,4,7,2780,0,1955,1964,98030,47.3738,-122.226,2120,13950
5560000710,3/27/2015,210000,3,1,1040,8970,1,0,0,4,6,1040,0,1961,0,98023,47.3283,-122.337,1040,8450
3904100041,4/24/2015,290750,3,2.5,1270,865,2,0,0,3,7,1080,190,2008,0,98118,47.5351,-122.279,1630,7752
8651441620,10/23/2014,210000,3,1.5,1160,5200,1,0,0,5,7,1160,0,1970,0,98042,47.364,-122.094,1170,5200
7200001254,7/9/2014,550000,4,1.75,2150,9000,1,0,0,4,7,1110,1040,1966,0,98052,47.6812,-122.113,2040,9000
2450000165,6/18/2014,650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,98004,47.5827,-122.195,2110,8114
2780400035,5/5/2014,665000,4,2.5,2800,5900,1,0,0,3,8,1660,1140,1963,0,98115,47.6809,-122.286,2580,5900
2594200230,4/24/2015,680000,2,1,1020,8442,1,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323
6303400460,3/30/2015,197000,2,1,770,8636,1,0,0,2,6,770,0,1951,0,98146,47.5075,-122.358,1110,8636
9476010120,3/21/2015,670000,5,2.75,2900,5155,2,0,0,3,8,2900,0,2008,0,98075,47.5977,-122.008,2900,6176
4039000050,7/14/2014,516130,3,1.75,1510,8250,1,0,0,4,8,1510,0,1962,0,98008,47.6183,-122.113,1770,8250
2487200875,12/9/2014,604000,4,3,1960,5000,1,0,0,5,7,1050,910,1965,0,98136,47.5208,-122.393,1360,5000
173000025,8/25/2014,316000,3,1,1130,7200,1.5,0,0,4,6,1130,0,1942,0,98133,47.7298,-122.355,1350,1358
461002551,10/4/2014,330600,1,1,580,1799,1,0,0,3,7,580,0,1908,2005,98117,47.6829,-122.375,1260,4000
7159200040,9/17/2014,2900000,4,3.25,4580,4838,2,0,3,4,11,3080,1500,1991,0,98109,47.6305,-122.354,3540,6483
1565950230,11/20/2014,305000,3,2.5,2100,6825,2,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614
3352400330,3/27/2015,216000,2,1,1810,10360,1,0,0,3,6,1010,800,1946,0,98178,47.5039,-122.266,1810,10360
302000545,1/27/2015,359000,4,2.25,2710,22860,1,0,0,4,7,1850,860,1962,0,98001,47.3207,-122.266,1700,22860
8898700960,6/20/2014,329950,3,2.5,1820,8085,2,0,0,3,7,1820,0,1983,0,98055,47.4575,-122.204,1860,8625
2473351050,8/13/2014,372500,4,2.25,1920,9660,1,0,0,4,8,1920,0,1968,0,98058,47.4544,-122.143,1890,7800
1311800560,11/21/2014,209000,3,1.75,1250,8084,1,0,0,4,7,1250,0,1967,0,98001,47.3364,-122.276,1340,7680
1425069071,3/23/2015,875000,4,2.5,3230,256132,2,0,0,3,9,3230,0,2006,0,98053,47.6544,-121.998,3080,217800
1954400510,2/18/2015,510000,3,2,1680,8080,1,0,0,3,8,1680,0,1987,0,98074,47.6168,-122.045,1800,7503
7167000040,3/5/2015,7e+05,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897
646500070,11/6/2014,420000,3,1,1060,7638,1,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097
254000075,5/19/2014,368000,2,1.5,1660,4680,1,0,0,5,6,830,830,1908,0,98146,47.5134,-122.388,1930,5400
2854800095,7/8/2014,292600,3,1.5,1520,7123,1,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023
7811000020,11/13/2014,490000,3,1.75,1660,8208,1,0,0,4,8,1660,0,1965,0,98005,47.5919,-122.154,2210,11000
5416510710,5/5/2014,309950,4,2.75,2310,5000,2,0,0,3,7,2310,0,2006,0,98038,47.3614,-122.035,1980,5000
3500100078,6/11/2014,352500,3,1.75,1170,8182,1,0,0,3,7,1170,0,1962,0,98155,47.7368,-122.298,1610,8183
1920079062,12/22/2014,332000,5,1.5,2420,43560,1,0,2,3,8,1500,920,1962,0,98022,47.208,-121.963,1620,17331
3211100730,8/4/2014,360000,3,1.75,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073
9471200265,5/5/2015,2500000,4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,0,98105,47.6701,-122.259,3960,15050
9523100026,7/23/2014,748000,4,2.5,3170,4979,2,0,0,4,7,2570,600,1925,0,98103,47.6655,-122.34,2060,5000
9402800005,10/28/2014,1500000,3,3.5,3530,3610,2,0,0,3,10,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610
6400700264,3/17/2015,730000,4,2.5,2460,7930,2,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000
1982200245,1/27/2015,726000,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.362,1010,3880
326069132,2/20/2015,643000,3,1.5,1780,214315,1,0,0,3,7,1780,0,1954,0,98077,47.7631,-122.028,2740,133419
3558900450,7/11/2014,530000,4,2.25,2130,8640,1,0,0,3,7,1430,700,1969,0,98034,47.7087,-122.198,2120,8826
3298700671,7/31/2014,260000,2,1,820,6771,1,0,0,4,6,820,0,1918,0,98106,47.52,-122.354,1000,4440
4245400045,9/23/2014,234500,3,1.75,1310,18400,1,0,0,3,7,870,440,1954,0,98168,47.5035,-122.302,1840,10790
6703700025,11/5/2014,373000,3,1.75,1850,9655,1,0,0,3,7,1100,750,1959,0,98155,47.7358,-122.319,1480,8683
8113101070,4/23/2015,334900,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343
6933600456,3/13/2015,970000,4,2.75,3600,5040,2,0,0,3,9,2610,990,2004,0,98199,47.6487,-122.388,1590,5040
4397010300,11/13/2014,440000,4,2.5,3080,10646,2,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,2740,9994
1529300115,6/2/2014,455000,2,1,1170,6000,1,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002
6430500291,2/12/2015,565000,3,1,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876
425079099,5/7/2014,560000,3,3,4120,60392,2,0,2,3,9,3180,940,1994,0,98014,47.6804,-121.913,2770,64033
3438501862,5/13/2014,330000,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
6056110460,4/14/2015,669000,2,2.5,1640,1953,2,0,0,3,10,1640,0,2014,0,98118,47.5639,-122.292,1820,2653
2755200040,7/12/2014,492000,2,1,1290,6272,1,0,0,4,6,890,400,1922,0,98115,47.6777,-122.305,1260,5376
222069029,2/19/2015,535000,2,1.75,1780,224769,1,0,0,4,8,1780,0,1976,0,98038,47.4158,-122.002,2060,71560
797000276,6/25/2014,270000,2,1,2060,8398,1,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495
2587920110,2/17/2015,428000,3,2.5,2230,32660,1,0,0,4,8,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
3902100150,2/2/2015,490000,5,2,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500
3288301010,6/25/2014,585000,4,2.75,2890,6825,1,0,0,3,8,1560,1330,1973,0,98034,47.734,-122.182,1900,10120
7853210180,10/2/2014,428000,3,2.5,2340,3466,2,0,0,3,7,2340,0,2004,0,98065,47.5322,-121.851,1970,3739
3751604974,12/4/2014,350000,2,1.5,1320,73600,1,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600
546000820,11/10/2014,415000,2,1,980,4108,1,0,0,3,7,980,0,1947,0,98117,47.687,-122.381,1500,4046
5071400485,8/7/2014,637000,3,2,1980,6000,1,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.283,1260,6000
2472950120,6/3/2014,272500,3,2,1410,7622,1,0,0,4,7,1410,0,1983,0,98058,47.4273,-122.147,1830,8330
952001495,3/6/2015,588000,4,1.75,2170,5750,1,0,2,3,7,1370,800,1975,0,98116,47.5668,-122.383,1450,5750
3123039082,10/6/2014,467500,3,1.75,2040,273556,1,0,0,3,7,2040,0,1997,0,98070,47.4361,-122.469,1790,273556
2917200615,3/25/2015,486700,2,1,1200,6278,1,0,0,3,7,1080,120,1942,0,98103,47.7001,-122.351,1200,6211
3123059107,5/20/2014,555000,3,2.5,3050,158558,1,0,0,4,9,3050,0,1987,0,98055,47.4326,-122.208,2960,31050
5259800090,4/27/2015,210000,3,2.25,1430,9150,1,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364
7885100005,8/20/2014,299000,4,2,2320,12000,1,0,0,3,7,1720,600,1943,2014,98108,47.5246,-122.325,1390,6000
2979801095,12/9/2014,495800,4,1.5,1710,4600,1.5,0,0,3,7,1710,0,1924,0,98115,47.6847,-122.318,1740,4455
1250201610,4/17/2015,1220000,3,3.25,3030,5600,2,0,2,3,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,6600
3751604169,2/24/2015,279000,2,2.75,1770,10534,1,0,0,3,8,1210,560,2003,0,98001,47.2773,-122.276,1600,17400
4219400580,6/12/2014,1690000,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000
8651400230,12/8/2014,225000,3,2,1100,5200,1,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330
2473100510,9/23/2014,275000,3,1.5,1240,9125,1,0,0,4,7,1240,0,1967,0,98058,47.4469,-122.155,1670,9125
8024200677,4/29/2015,415000,3,1.5,1270,1483,3,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.317,1270,1413
7203220400,7/7/2014,861990,5,2.75,3595,5639,2,0,0,3,9,3595,0,2014,0,98053,47.6848,-122.016,3625,5639
9477000650,11/19/2014,397000,3,1.75,1640,11730,1,0,0,5,7,1640,0,1967,0,98034,47.7351,-122.189,1640,7770
2473400290,1/26/2015,285000,4,2.5,1870,8190,1,0,0,3,7,1100,770,1977,0,98058,47.4521,-122.161,1590,9150
4039400430,5/16/2014,330000,3,1.5,1170,4950,1,0,0,4,7,1170,0,1960,0,98007,47.6057,-122.135,1570,7700
9268200550,10/10/2014,4e+05,2,2,1520,5010,1,0,0,3,7,1520,0,1999,0,98117,47.6948,-122.364,1110,5040
3395050060,7/22/2014,628000,3,1.75,4000,11894,1,0,0,3,9,2190,1810,1987,0,98011,47.7738,-122.203,2530,8650
4077800518,6/11/2014,371000,3,1,890,7200,1,0,0,3,7,890,0,1951,0,98125,47.71,-122.286,1630,7455
111000190,2/9/2015,146000,2,1,780,9750,1,0,0,3,6,780,0,1937,0,98168,47.4816,-122.322,1670,9750
5418200295,3/9/2015,549500,3,1.75,1620,8438,1,0,0,4,8,1620,0,1961,0,98125,47.703,-122.281,2040,9450
9828702588,3/11/2015,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441
8724300010,9/9/2014,548000,4,3.25,3420,5012,2,0,0,3,10,2330,1090,2008,0,98019,47.732,-121.982,2320,5465
4059400515,9/9/2014,229950,2,1,920,7716,1,0,0,3,6,920,0,1944,0,98178,47.5028,-122.243,1410,7128
1442860160,1/7/2015,380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
3384300100,12/26/2014,160134,3,1.5,1190,10116,1,0,0,3,7,1190,0,1968,0,98042,47.385,-122.085,1190,9905
